XM_040178626.1	chrVI	16228670	16228670	chrVI	16183136	16400991	-	XM_040178626.1	path1	O35181	Pro-neuregulin-3, membrane-bound isoform		 	 GO:0005615;GO:0098978;GO:0016021;GO:0005886;GO:0045499;GO:0008083;GO:0005102;GO:0048513;GO:0021842;GO:0035556;GO:0030879;GO:0060596;GO:0050804;GO:2001223;GO:0007389;	  C:extracellular space; C:glutamatergic synapse; C:integral component of membrane; C:plasma membrane;	  F:chemorepellent activity; F:growth factor activity; F:signaling receptor binding;	  P:animal organ development; P:chemorepulsion involved in interneuron migration from the subpallium to the cortex; P:intracellular signal transduction; P:mammary gland development; P:mammary placode formation; P:modulation of chemical synaptic transmission; P:negative regulation of neuron migration; P:pattern specification process;
XM_040179224.1	chrVI	16462504	16462504	chrVI	16472723	16474317	+	XM_040179224.1	path1	O93209	Pro-Pol polyprotein	Pr125Pol;	 PF17921;PF00075;PF00665;PF00078;PF18103;PF03539;	 GO:0030430;GO:0042025;GO:0019012;GO:0004190;GO:0003887;GO:0046872;GO:0003723;GO:0003964;GO:0004523;GO:0015074;GO:0006310;GO:0075713;GO:0046718;GO:0044826;GO:0075732;	  C:host cell cytoplasm; C:host cell nucleus; C:virion;	  F:aspartic-type endopeptidase activity; F:DNA-directed DNA polymerase activity; F:metal ion binding; F:RNA binding; F:RNA-directed DNA polymerase activity; F:RNA-DNA hybrid ribonuclease activity;	  P:DNA integration; P:DNA recombination; P:establishment of integrated proviral latency; P:viral entry into host cell; P:viral genome integration into host DNA; P:viral penetration into host nucleus;
XM_040178868.1	chrVI	16553484	16553484	chrVI	16565798	16621541	+	XM_040178868.1	path1	O13156	GDNF family receptor alpha-1	TGF-beta-related neurotrophic factor receptor 1;	 PF02351;	 GO:0031225;GO:0009897;GO:0043235;GO:0038023;GO:0007399;	  C:anchored component of membrane; C:external side of plasma membrane; C:receptor complex;	  F:signaling receptor activity;	  P:nervous system development;
XM_040168904.1	chrVI	16578969	16578969	chrVI	16573653	16622284	+	XM_040168904.1	path1	P56945 B3KWD7 B4DEV4 B4DGB5 B4DIW5 B7Z7X7 E9PCL5 E9PCV2 F5GXA2 F5GXV6 F5H7Z0 F8WA69 Q6QEF7	Breast cancer anti-estrogen resistance protein 1	CRK-associated substrate;Cas scaffolding protein family member 1;p130cas;	 PF12026;PF08824;PF00018;	 GO:0015629;GO:0030424;GO:0005737;GO:0005829;GO:0005925;GO:0030027;GO:0016020;GO:0001726;GO:0019901;GO:0017124;GO:0007015;GO:0090527;GO:0050851;GO:0050853;GO:0007155;GO:0060326;GO:0051301;GO:0016477;GO:0035729;GO:0086100;GO:0007173;GO:0007186;GO:0048012;GO:0008286;GO:0007229;GO:0048011;GO:0048008;GO:0030335;GO:0010595;GO:0042981;GO:0001558;GO:0050852;GO:0007169;GO:0048010;	  C:actin cytoskeleton; C:axon; C:cytoplasm; C:cytosol; C:focal adhesion; C:lamellipodium; C:membrane; C:ruffle;	  F:protein kinase binding; F:SH3 domain binding;	  P:actin filament organization; P:actin filament reorganization; P:antigen receptor-mediated signaling pathway; P:B cell receptor signaling pathway; P:cell adhesion; P:cell chemotaxis; P:cell division; P:cell migration; P:cellular response to hepatocyte growth factor stimulus; P:endothelin receptor signaling pathway; P:epidermal growth factor receptor signaling pathway; P:G protein-coupled receptor signaling pathway; P:hepatocyte growth factor receptor signaling pathway; P:insulin receptor signaling pathway; P:integrin-mediated signaling pathway; P:neurotrophin TRK receptor signaling pathway; P:platelet-derived growth factor receptor signaling pathway; P:positive regulation of cell migration; P:positive regulation of endothelial cell migration; P:regulation of apoptotic process; P:regulation of cell growth; P:T cell receptor signaling pathway; P:transmembrane receptor protein tyrosine kinase signaling pathway; P:vascular endothelial growth factor receptor signaling pathway;
XM_040179009.1	chrVI	16612657	16612657	chrVI	16623993	16746976	-	XM_040179009.1	path1	Q6A051 Q3UHB0 Q68HV2 Q80VI3 Q8BKS4 Q8K0P5	Attractin-like protein 1		 PF00431;PF07974;PF00053;PF00059;PF01437;	 GO:0005604;GO:0016021;GO:0005886;GO:0030246;GO:0009887;GO:0016477;GO:0007186;GO:0034446;GO:0009888;	  C:basement membrane; C:integral component of membrane; C:plasma membrane;	  F:carbohydrate binding;	  P:animal organ morphogenesis; P:cell migration; P:G protein-coupled receptor signaling pathway; P:substrate adhesion-dependent cell spreading; P:tissue development;
XM_040185242.1	chrVIII	11390203	11390203	chrVIII	11317270	11506768	+	XM_040185242.1	path1	Q13332 O75255 O75870 Q15718 Q16341 Q2M3R7	Receptor-type tyrosine-protein phosphatase S	Receptor-type tyrosine-protein phosphatase sigma;	 PF00041;PF07679;PF00102;	 GO:0030424;GO:0005829;GO:0070062;GO:0098978;GO:0030426;GO:0005887;GO:0099061;GO:0099056;GO:0030285;GO:0043204;GO:0005886;GO:0098685;GO:0035374;GO:0043395;GO:0008201;GO:0004721;GO:0004725;GO:0021549;GO:0021987;GO:0022038;GO:0090557;GO:0021766;GO:0050804;GO:0030517;GO:0048681;GO:0048671;GO:0061000;GO:0032687;GO:0032688;GO:0010977;GO:0034164;GO:0035335;GO:0006470;GO:0099151;GO:0021510;GO:0099560;	  C:axon; C:cytosol; C:extracellular exosome; C:glutamatergic synapse; C:growth cone; C:integral component of plasma membrane; C:integral component of postsynaptic density membrane; C:integral component of presynaptic membrane; C:integral component of synaptic vesicle membrane; C:perikaryon; C:plasma membrane; C:Schaffer collateral - CA1 synapse;	  F:chondroitin sulfate binding; F:heparan sulfate proteoglycan binding; F:heparin binding; F:phosphoprotein phosphatase activity; F:protein tyrosine phosphatase activity;	  P:cerebellum development; P:cerebral cortex development; P:corpus callosum development; P:establishment of endothelial intestinal barrier; P:hippocampus development; P:modulation of chemical synaptic transmission; P:negative regulation of axon extension; P:negative regulation of axon regeneration; P:negative regulation of collateral sprouting; P:negative regulation of dendritic spine development; P:negative regulation of interferon-alpha production; P:negative regulation of interferon-beta production; P:negative regulation of neuron projection development; P:negative regulation of toll-like receptor 9 signaling pathway; P:peptidyl-tyrosine dephosphorylation; P:protein dephosphorylation; P:regulation of postsynaptic density assembly; P:spinal cord development; P:synaptic membrane adhesion;
XM_040184947.1	chrVIII	11657660	11657660	chrVIII	11625003	11693173	+	XM_040184947.1	path1	Q7Z7M1 Q86SL4 Q8NH12	Adhesion G-protein coupled receptor D2 {ECO:0000303|PubMed:25713288}	G-protein coupled receptor 144;G-protein coupled receptor PGR24;	 PF00002;PF01825;PF00354;	 GO:0016021;GO:0005887;GO:0004930;GO:0007189;GO:0007166;GO:0007186;	  C:integral component of membrane; C:integral component of plasma membrane;	  F:G protein-coupled receptor activity;	  P:adenylate cyclase-activating G protein-coupled receptor signaling pathway; P:cell surface receptor signaling pathway; P:G protein-coupled receptor signaling pathway;
XM_040184878.1	chrVIII	12565925	12565925	chrVIII	12557225	12564156	+	XM_040184878.1	path1	Q9EPC6 Q9JHU7	Profilin-2	Profilin II;	 PF00235;	 GO:0005737;GO:0005856;GO:0098978;GO:0098794;GO:0098793;GO:0098685;GO:0043195;GO:0003779;GO:0003785;GO:0016887;GO:0005546;GO:0030036;GO:0098885;GO:0030837;GO:0010633;GO:1900028;GO:0032233;GO:0030838;GO:0032781;GO:0033138;GO:0051496;GO:0050821;GO:0030833;GO:2000300;	  C:cytoplasm; C:cytoskeleton; C:glutamatergic synapse; C:postsynapse; C:presynapse; C:Schaffer collateral - CA1 synapse; C:terminal bouton;	  F:actin binding; F:actin monomer binding; F:ATPase activity; F:phosphatidylinositol-4,5-bisphosphate binding;	  P:actin cytoskeleton organization; P:modification of postsynaptic actin cytoskeleton; P:negative regulation of actin filament polymerization; P:negative regulation of epithelial cell migration; P:negative regulation of ruffle assembly; P:positive regulation of actin filament bundle assembly; P:positive regulation of actin filament polymerization; P:positive regulation of ATPase activity; P:positive regulation of peptidyl-serine phosphorylation; P:positive regulation of stress fiber assembly; P:protein stabilization; P:regulation of actin filament polymerization; P:regulation of synaptic vesicle exocytosis;
XM_040184875.1	chrVIII	12565925	12565925	chrVIII	12564024	12571960	-	XM_040184875.1	path1	Q90972 Q533M4	E3 ubiquitin-protein ligase RNF13	C-RZF;RING finger protein 13;RING-type E3 ubiquitin transferase RNF13 {ECO:0000305};	 PF02225;PF13639;	 GO:0005829;GO:0005783;GO:0005789;GO:0016021;GO:0031902;GO:0005765;GO:0005654;GO:0008432;GO:0046872;GO:0061630;GO:0004842;GO:0070304;GO:0051865;GO:0006511;	  C:cytosol; C:endoplasmic reticulum; C:endoplasmic reticulum membrane; C:integral component of membrane; C:late endosome membrane; C:lysosomal membrane; C:nucleoplasm;	  F:JUN kinase binding; F:metal ion binding; F:ubiquitin protein ligase activity; F:ubiquitin-protein transferase activity;	  P:positive regulation of stress-activated protein kinase signaling cascade; P:protein autoubiquitination; P:ubiquitin-dependent protein catabolic process;
XM_040185057.1	chrVIII	12720737	12720737	chrVIII	12726376	12728139	-	XM_040185057.1	path1	Q8AVU4	Transcription factor HES-1-B	Hairy and enhancer of split 1-B;	 PF07527;PF00010;	 GO:0005634;GO:0043425;GO:0003677;GO:0046982;GO:0007275;GO:0048635;GO:0000122;GO:0045892;GO:0007219;	  C:nucleus;	  F:bHLH transcription factor binding; F:DNA binding; F:protein heterodimerization activity;	  P:multicellular organism development; P:negative regulation of muscle organ development; P:negative regulation of transcription by RNA polymerase II; P:negative regulation of transcription, DNA-templated; P:Notch signaling pathway;
XM_040184261.1	chrVIII	13129255	13129255	chrVIII	13094564	13207665	-	XM_040184261.1	path1	Q7Z3B1 Q5VT21 Q6UY06 Q8N440 Q8NAQ3	Neuronal growth regulator 1	IgLON family member 4;	 PF07679;	 GO:0031225;GO:0005576;GO:0005886;GO:0098609;GO:0007631;GO:0007626;GO:0010976;	  C:anchored component of membrane; C:extracellular region; C:plasma membrane;	 	  P:cell-cell adhesion; P:feeding behavior; P:locomotory behavior; P:positive regulation of neuron projection development;
XM_040187855.1	chrX	16305683	16305683	chrX	16305113	16314034	-	XM_040187855.1	path1	P62760 D6W515 P28677 P29103 P42323 Q9UM20	Visinin-like protein 1	Hippocalcin-like protein 3;	 PF00036;PF13499;	 GO:0005829;GO:0016020;GO:0005509;GO:0046676;GO:0045921;GO:0035774;	  C:cytosol; C:membrane;	  F:calcium ion binding;	  P:negative regulation of insulin secretion; P:positive regulation of exocytosis; P:positive regulation of insulin secretion involved in cellular response to glucose stimulus;
XM_040192929.1	chrXII	10132797	10132797	chrXII	10121813	10136267	+	XM_040192929.1	path1	O88721	Vasopressin V2 receptor	AVPR V2;Antidiuretic hormone receptor;Renal-type arginine vasopressin receptor;	 PF00001;	 GO:0030139;GO:0005768;GO:0005887;GO:0048471;GO:0005886;GO:0004930;GO:0042277;GO:0005000;GO:0007186;GO:0007249;GO:0008285;GO:0035814;GO:0035811;GO:0045777;GO:0008284;GO:0010628;GO:0003084;GO:0045907;GO:0001992;GO:0034097;GO:0021537;	  C:endocytic vesicle; C:endosome; C:integral component of plasma membrane; C:perinuclear region of cytoplasm; C:plasma membrane;	  F:G protein-coupled receptor activity; F:peptide binding; F:vasopressin receptor activity;	  P:G protein-coupled receptor signaling pathway; P:I-kappaB kinase/NF-kappaB signaling; P:negative regulation of cell population proliferation; P:negative regulation of renal sodium excretion; P:negative regulation of urine volume; P:positive regulation of blood pressure; P:positive regulation of cell population proliferation; P:positive regulation of gene expression; P:positive regulation of systemic arterial blood pressure; P:positive regulation of vasoconstriction; P:regulation of systemic arterial blood pressure by vasopressin; P:response to cytokine; P:telencephalon development;
XM_040192896.1	chrXII	10190117	10190117	chrXII	10171456	10198018	-	XM_040192896.1	path1	O43306 Q9NR75 Q9UDB0	Adenylate cyclase type 6	ATP pyrophosphate-lyase 6;Adenylate cyclase type VI;Adenylyl cyclase 6 {ECO:0000303|PubMed:17916776};Ca(2+)-inhibitable adenylyl cyclase;	 PF16214;PF06327;PF00211;	 GO:0005929;GO:0005887;GO:0031226;GO:0016020;GO:0005886;GO:0032420;GO:0004016;GO:0005524;GO:0046872;GO:0019901;GO:0005080;GO:0007190;GO:0034199;GO:0007189;GO:0007193;GO:0097746;GO:0006171;GO:0071870;GO:1904322;GO:0071377;GO:0071380;GO:1904117;GO:0007212;GO:0007186;GO:0035556;GO:0002862;GO:0010977;GO:0035811;GO:0003091;	  C:cilium; C:integral component of plasma membrane; C:intrinsic component of plasma membrane; C:membrane; C:plasma membrane; C:stereocilium;	  F:adenylate cyclase activity; F:ATP binding; F:metal ion binding; F:protein kinase binding; F:protein kinase C binding;	  P:activation of adenylate cyclase activity; P:activation of protein kinase A activity; P:adenylate cyclase-activating G protein-coupled receptor signaling pathway; P:adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway; P:blood vessel diameter maintenance; P:cAMP biosynthetic process; P:cellular response to catecholamine stimulus; P:cellular response to forskolin; P:cellular response to glucagon stimulus; P:cellular response to prostaglandin E stimulus; P:cellular response to vasopressin; P:dopamine receptor signaling pathway; P:G protein-coupled receptor signaling pathway; P:intracellular signal transduction; P:negative regulation of inflammatory response to antigenic stimulus; P:negative regulation of neuron projection development; P:negative regulation of urine volume; P:renal water homeostasis;
XM_040195741.1	chrXIII	11085100	11085100	chrXIII	10977247	11103396	-	XM_040195741.1	path1	Q7T297	Cotranscriptional regulator FAM172A homolog {ECO:0000250|UniProtKB:Q3TNH5}	Protein FAM172A;	 	 GO:0005737;GO:0005634;GO:0031048;GO:0006397;GO:0000381;GO:0008380;	  C:cytoplasm; C:nucleus;	 	  P:heterochromatin assembly by small RNA; P:mRNA processing; P:regulation of alternative mRNA splicing, via spliceosome; P:RNA splicing;
XM_040196160.1	chrXIII	16653560	16653560	chrXIII	16646042	16671775	-	XM_040196160.1	path1	Q5DUB1	Substance-P receptor	NK-1 receptor;Tachykinin receptor 1;	 PF00001;	 GO:0016021;GO:0005886;GO:0061827;GO:0097225;GO:0016496;GO:0007204;GO:1902093;GO:0070472;GO:0048265;	  C:integral component of membrane; C:plasma membrane; C:sperm head; C:sperm midpiece;	  F:substance P receptor activity;	  P:positive regulation of cytosolic calcium ion concentration; P:positive regulation of flagellated sperm motility; P:regulation of uterine smooth muscle contraction; P:response to pain;
XM_040194697.1	chrXIII	16693494	16693494	chrXIII	16688618	16710676	+	XM_040194697.1	path1	Q6RI88	Electrogenic sodium bicarbonate cotransporter 4	Solute carrier family 4 member 5;	 PF07565;PF00955;	 GO:0016324;GO:0016323;GO:0016021;GO:0005886;GO:0015301;GO:0005452;GO:0008510;GO:0022857;GO:0006820;GO:0015701;GO:0033326;GO:0002064;GO:0050801;GO:0006811;GO:0048311;GO:0010468;GO:0051453;GO:0006885;GO:0003073;GO:0003014;GO:0060041;GO:0055085;	  C:apical plasma membrane; C:basolateral plasma membrane; C:integral component of membrane; C:plasma membrane;	  F:anion:anion antiporter activity; F:inorganic anion exchanger activity; F:sodium:bicarbonate symporter activity; F:transmembrane transporter activity;	  P:anion transport; P:bicarbonate transport; P:cerebrospinal fluid secretion; P:epithelial cell development; P:ion homeostasis; P:ion transport; P:mitochondrion distribution; P:regulation of gene expression; P:regulation of intracellular pH; P:regulation of pH; P:regulation of systemic arterial blood pressure; P:renal system process; P:retina development in camera-type eye; P:transmembrane transport;
XM_040194695.1	chrXIII	16891929	16891929	chrXIII	16832388	16881995	-	XM_040194695.1	path1	O14976 Q5U4P5 Q9BVY6	Cyclin-G-associated kinase		 PF00069;PF10409;	 GO:0005737;GO:0005829;GO:0005925;GO:0005794;GO:0043231;GO:0016020;GO:0048471;GO:0098793;GO:0031982;GO:0005524;GO:0051087;GO:0030276;GO:0030332;GO:0106310;GO:0004674;GO:0106311;GO:0007049;GO:0051085;GO:0072318;GO:1905224;GO:0072583;GO:0007029;GO:0007030;GO:0090160;GO:0061024;GO:0010977;GO:0034067;GO:0072659;GO:0006898;GO:0016191;	  C:cytoplasm; C:cytosol; C:focal adhesion; C:Golgi apparatus; C:intracellular membrane-bounded organelle; C:membrane; C:perinuclear region of cytoplasm; C:presynapse; C:vesicle;	  F:ATP binding; F:chaperone binding; F:clathrin binding; F:cyclin binding; F:protein serine kinase activity; F:protein serine/threonine kinase activity; F:protein threonine kinase activity;	  P:cell cycle; P:chaperone cofactor-dependent protein refolding; P:clathrin coat disassembly; P:clathrin-coated pit assembly; P:clathrin-dependent endocytosis; P:endoplasmic reticulum organization; P:Golgi organization; P:Golgi to lysosome transport; P:membrane organization; P:negative regulation of neuron projection development; P:protein localization to Golgi apparatus; P:protein localization to plasma membrane; P:receptor-mediated endocytosis; P:synaptic vesicle uncoating;
XM_040195986.1	chrXIII	16891928	16891928	chrXIII	16884885	16910275	+	XM_040195986.1	path1	A3QK15 Q7ZU87	Acetoacetyl-CoA synthetase		 PF16177;PF00501;	 GO:0005829;GO:0030729;GO:0005524;GO:0006631;GO:0032024;	  C:cytosol;	  F:acetoacetate-CoA ligase activity; F:ATP binding;	  P:fatty acid metabolic process; P:positive regulation of insulin secretion;
XM_040195985.1	chrXIII	16947343	16947343	chrXIII	16932602	17079402	+	XM_040195985.1	path1	Q8CEF9 Q8BS69	Transmembrane protein 132C		 PF16070;PF15706;PF15705;	 GO:0016021;GO:0010923;	  C:integral component of membrane;	 	  P:negative regulation of phosphatase activity;
XR_005714011.1	chrXIII	17457812	17457812	chrXIII	17440620	17446255	+	XR_005714011.1	path1	Q5VXU9 A2A2V3 Q2M1H8 Q96M73	Protein shortage in chiasmata 1 ortholog {ECO:0000305}	Protein ZIP2 homolog {ECO:0000250|UniProtKB:A2ALV5};	 PF17825;	 GO:0005694;GO:0000794;GO:0016887;GO:0003697;GO:0007131;GO:0000712;	  C:chromosome; C:condensed nuclear chromosome;	  F:ATPase activity; F:single-stranded DNA binding;	  P:reciprocal meiotic recombination; P:resolution of meiotic recombination intermediates;
XM_040196671.1	chrXIII	17461856	17461856	chrXIII	17453233	17461950	-	XM_040196671.1	path1	Q7RTR2 Q5EY36 Q8NF48 Q8NI01 Q8NI02 Q8TEL3	NLR family CARD domain-containing protein 3	CARD15-like protein;Caterpiller protein 16.2 {ECO:0000303|PubMed:15705585};NACHT, LRR and CARD domains-containing protein 3;Nucleotide-binding oligomerization domain protein 3;	 PF13516;PF05729;PF17776;PF17779;	 GO:0034451;GO:0005737;GO:0005829;GO:0043231;GO:0048471;GO:0005524;GO:0036312;GO:0007249;GO:0035556;GO:1900016;GO:0050680;GO:0048147;GO:0043124;GO:0050728;GO:0045824;GO:0032687;GO:0032688;GO:0032715;GO:0032088;GO:1901223;GO:1900226;GO:0014067;GO:0032720;GO:0042110;	  C:centriolar satellite; C:cytoplasm; C:cytosol; C:intracellular membrane-bounded organelle; C:perinuclear region of cytoplasm;	  F:ATP binding; F:phosphatidylinositol 3-kinase regulatory subunit binding;	  P:I-kappaB kinase/NF-kappaB signaling; P:intracellular signal transduction; P:negative regulation of cytokine production involved in inflammatory response; P:negative regulation of epithelial cell proliferation; P:negative regulation of fibroblast proliferation; P:negative regulation of I-kappaB kinase/NF-kappaB signaling; P:negative regulation of inflammatory response; P:negative regulation of innate immune response; P:negative regulation of interferon-alpha production; P:negative regulation of interferon-beta production; P:negative regulation of interleukin-6 production; P:negative regulation of NF-kappaB transcription factor activity; P:negative regulation of NIK/NF-kappaB signaling; P:negative regulation of NLRP3 inflammasome complex assembly; P:negative regulation of phosphatidylinositol 3-kinase signaling; P:negative regulation of tumor necrosis factor production; P:T cell activation;
XM_040196842.1	chrXIV	3728199	3728199	chrXIV	3720439	3726315	-	XM_040196842.1	path1	Q5R4Q8	Protein prune homolog 2	BNIP2 motif-containing molecule at the C-terminal region 1;	 PF12496;PF13716;	 GO:0005737;GO:0006915;	  C:cytoplasm;	 	  P:apoptotic process;
XM_040196840.1	chrXIV	3727929	3727929	chrXIV	3727451	3733041	-	XM_040196840.1	path1	O95837 B1ALW3	Guanine nucleotide-binding protein subunit alpha-14		 PF00503;	 GO:0070062;GO:0005834;GO:0005886;GO:0001664;GO:0031683;GO:0005525;GO:0003924;GO:0046872;GO:0031826;GO:0001508;GO:0007188;GO:0007186;GO:0060158;GO:0030168;GO:0007165;	  C:extracellular exosome; C:heterotrimeric G-protein complex; C:plasma membrane;	  F:G protein-coupled receptor binding; F:G-protein beta/gamma-subunit complex binding; F:GTP binding; F:GTPase activity; F:metal ion binding; F:type 2A serotonin receptor binding;	  P:action potential; P:adenylate cyclase-modulating G protein-coupled receptor signaling pathway; P:G protein-coupled receptor signaling pathway; P:phospholipase C-activating dopamine receptor signaling pathway; P:platelet activation; P:signal transduction;
XM_040196839.1	chrXIV	3731588	3731588	chrXIV	3733794	3742775	-	XM_040196839.1	path1	P50148 O15108 Q13462 Q6NT27 Q92471 Q9BZB9	Guanine nucleotide-binding protein G(q) subunit alpha	Guanine nucleotide-binding protein alpha-q;	 PF00503;	 GO:0005737;GO:0070062;GO:0005794;GO:0005834;GO:0005765;GO:0031965;GO:0001750;GO:0005886;GO:0045202;GO:0001664;GO:0031683;GO:0005525;GO:0005096;GO:0003924;GO:0046872;GO:0031826;GO:0001508;GO:0007202;GO:0007189;GO:0007188;GO:0007596;GO:0009649;GO:0007213;GO:0007186;GO:0007215;GO:0006469;GO:0007603;GO:0030168;GO:0050821;GO:0060828;	  C:cytoplasm; C:extracellular exosome; C:Golgi apparatus; C:heterotrimeric G-protein complex; C:lysosomal membrane; C:nuclear membrane; C:photoreceptor outer segment; C:plasma membrane; C:synapse;	  F:G protein-coupled receptor binding; F:G-protein beta/gamma-subunit complex binding; F:GTP binding; F:GTPase activator activity; F:GTPase activity; F:metal ion binding; F:type 2A serotonin receptor binding;	  P:action potential; P:activation of phospholipase C activity; P:adenylate cyclase-activating G protein-coupled receptor signaling pathway; P:adenylate cyclase-modulating G protein-coupled receptor signaling pathway; P:blood coagulation; P:entrainment of circadian clock; P:G protein-coupled acetylcholine receptor signaling pathway; P:G protein-coupled receptor signaling pathway; P:glutamate receptor signaling pathway; P:negative regulation of protein kinase activity; P:phototransduction, visible light; P:platelet activation; P:protein stabilization; P:regulation of canonical Wnt signaling pathway;
XM_040197929.1	chrXIV	3781839	3781839	chrXIV	3777086	3805038	-	XM_040197929.1	path1	P56199 B2RNU0	Integrin alpha-1	CD49 antigen-like family member A;Laminin and collagen receptor;VLA-1;	 PF01839;PF08441;PF00092;	 GO:0001669;GO:0045178;GO:0009986;GO:0009897;GO:0070062;GO:0005925;GO:0034665;GO:0008305;GO:0016020;GO:0045121;GO:0043005;GO:0043204;GO:0005886;GO:0005518;GO:0098639;GO:0046872;GO:0019903;GO:0005102;GO:0000187;GO:0007160;GO:0045123;GO:0030198;GO:0007229;GO:0006936;GO:0008285;GO:0042059;GO:0048812;GO:0030593;GO:0043525;GO:0032516;GO:0042311;	  C:acrosomal vesicle; C:basal part of cell; C:cell surface; C:external side of plasma membrane; C:extracellular exosome; C:focal adhesion; C:integrin alpha1-beta1 complex; C:integrin complex; C:membrane; C:membrane raft; C:neuron projection; C:perikaryon; C:plasma membrane;	  F:collagen binding; F:collagen binding involved in cell-matrix adhesion; F:metal ion binding; F:protein phosphatase binding; F:signaling receptor binding;	  P:activation of MAPK activity; P:cell-matrix adhesion; P:cellular extravasation; P:extracellular matrix organization; P:integrin-mediated signaling pathway; P:muscle contraction; P:negative regulation of cell population proliferation; P:negative regulation of epidermal growth factor receptor signaling pathway; P:neuron projection morphogenesis; P:neutrophil chemotaxis; P:positive regulation of neuron apoptotic process; P:positive regulation of phosphoprotein phosphatase activity; P:vasodilation;
XM_040197990.1	chrXIV	3837660	3837660	chrXIV	3830238	3838281	-	XM_040197990.1	path1	Q6PGC1 Q8BQJ4 Q8BT01 Q8C9B7 Q8C9H9	ATP-dependent RNA helicase DHX29 {ECO:0000255|HAMAP-Rule:MF_03068}	DEAH box protein 29 {ECO:0000255|HAMAP-Rule:MF_03068};	 PF00270;PF04408;PF00271;PF07717;	 GO:0022627;GO:0016282;GO:0005739;GO:0005524;GO:0017111;GO:0043024;GO:0003723;GO:0003724;GO:0008494;GO:0003743;GO:0001731;GO:0045948;GO:0042255;	  C:cytosolic small ribosomal subunit; C:eukaryotic 43S preinitiation complex; C:mitochondrion;	  F:ATP binding; F:nucleoside-triphosphatase activity; F:ribosomal small subunit binding; F:RNA binding; F:RNA helicase activity; F:translation activator activity; F:translation initiation factor activity;	  P:formation of translation preinitiation complex; P:positive regulation of translational initiation; P:ribosome assembly;
XM_040198246.1	chrXIV	3837660	3837660	chrXIV	3838354	3839109	+	XM_040198246.1	path1	Q9CZU3	Exosome RNA helicase MTR4 {ECO:0000305}	ATP-dependent helicase SKIV2L2;Superkiller viralicidic activity 2-like 2;TRAMP-like complex helicase;	 PF00270;PF08148;PF00271;PF13234;	 GO:0071013;GO:0000176;GO:0016607;GO:0005730;GO:0005654;GO:0005634;GO:0031499;GO:0005524;GO:0003723;GO:0003724;GO:0006974;GO:0000460;GO:0006397;GO:0006401;GO:0008380;GO:0006364;	  C:catalytic step 2 spliceosome; C:nuclear exosome (RNase complex); C:nuclear speck; C:nucleolus; C:nucleoplasm; C:nucleus; C:TRAMP complex;	  F:ATP binding; F:RNA binding; F:RNA helicase activity;	  P:cellular response to DNA damage stimulus; P:maturation of 5.8S rRNA; P:mRNA processing; P:RNA catabolic process; P:RNA splicing; P:rRNA processing;
XM_040197992.1	chrXIV	3837660	3837660	chrXIV	3839631	3850969	+	XM_040197992.1	path1	P42285 Q2M386 Q6MZZ8 Q6P170 Q8N5R0 Q8TAG2	Exosome RNA helicase MTR4 {ECO:0000305}	ATP-dependent RNA helicase DOB1 {ECO:0000303|PubMed:16782053};ATP-dependent RNA helicase SKIV2L2;Superkiller viralicidic activity 2-like 2;TRAMP-like complex helicase;	 PF00270;PF08148;PF00271;PF13234;	 GO:0071013;GO:0016607;GO:0005730;GO:0005654;GO:0005634;GO:0031499;GO:0005524;GO:0003723;GO:0003724;GO:0006974;GO:0000460;GO:0000398;GO:0006401;GO:0006364;GO:0016076;	  C:catalytic step 2 spliceosome; C:nuclear speck; C:nucleolus; C:nucleoplasm; C:nucleus; C:TRAMP complex;	  F:ATP binding; F:RNA binding; F:RNA helicase activity;	  P:cellular response to DNA damage stimulus; P:maturation of 5.8S rRNA; P:mRNA splicing, via spliceosome; P:RNA catabolic process; P:rRNA processing; P:snRNA catabolic process;
XM_040197052.1	chrXIV	4036199	4036199	chrXIV	4029724	4051184	-	XM_040197052.1	path1	Q12923 B2RTR0 Q15159 Q15263 Q15264 Q15265 Q15674 Q16826 Q8IWH7 Q9NYN9 Q9UDA8	Tyrosine-protein phosphatase non-receptor type 13	Fas-associated protein-tyrosine phosphatase 1;PTP-BAS;Protein-tyrosine phosphatase 1E;Protein-tyrosine phosphatase PTPL1;	 PF09380;PF00373;PF09379;PF00595;PF00102;	 GO:0044297;GO:0005737;GO:0005856;GO:0005829;GO:0070062;GO:0001650;GO:0030027;GO:0043005;GO:0005654;GO:0005634;GO:0005886;GO:0036312;GO:0004725;GO:0071345;GO:0001933;GO:0035335;GO:0006661;GO:0006470;GO:0014066;	  C:cell body; C:cytoplasm; C:cytoskeleton; C:cytosol; C:extracellular exosome; C:fibrillar center; C:lamellipodium; C:neuron projection; C:nucleoplasm; C:nucleus; C:plasma membrane;	  F:phosphatidylinositol 3-kinase regulatory subunit binding; F:protein tyrosine phosphatase activity;	  P:cellular response to cytokine stimulus; P:negative regulation of protein phosphorylation; P:peptidyl-tyrosine dephosphorylation; P:phosphatidylinositol biosynthetic process; P:protein dephosphorylation; P:regulation of phosphatidylinositol 3-kinase signaling;
