XM_040173972.1	chrIV	32779885	32779885	chrIV	32767155	32772110	-	XM_040173972.1	path1	O55137 Q549A9	Acyl-coenzyme A thioesterase 1 {ECO:0000250|UniProtKB:Q86TX2}	CTE-I;Inducible cytosolic acyl-coenzyme A thioester hydrolase;Long chain acyl-CoA thioester hydrolase;Palmitoyl-coenzyme A thioesterase {ECO:0000250|UniProtKB:Q86TX2};	 PF08840;PF04775;	 GO:0005737;GO:0005829;GO:0005739;GO:0047617;GO:0052689;GO:0102991;GO:0016290;GO:0006637;GO:0006631;GO:0001676;GO:0010667;	  C:cytoplasm; C:cytosol; C:mitochondrion;	  F:acyl-CoA hydrolase activity; F:carboxylic ester hydrolase activity; F:myristoyl-CoA hydrolase activity; F:palmitoyl-CoA hydrolase activity;	  P:acyl-CoA metabolic process; P:fatty acid metabolic process; P:long-chain fatty acid metabolic process; P:negative regulation of cardiac muscle cell apoptotic process;
XM_040173971.1	chrIV	32779885	32779885	chrIV	32767155	32772140	-	XM_040173971.1	path1	Q8BWN8 Q8BJQ1 Q8BL20 Q9QYR8	Peroxisomal succinyl-coenzyme A thioesterase {ECO:0000305|PubMed:16940157}	Acyl-coenzyme A thioesterase 4;PTE-2b;Peroxisomal acyl coenzyme A thioester hydrolase Ib;Peroxisomal long-chain acyl-CoA thioesterase Ib;	 PF08840;PF04775;	 GO:0005777;GO:0047617;GO:0052689;GO:0044466;GO:0004778;GO:0006637;GO:0043649;GO:0043648;GO:0006631;GO:0001676;GO:0032788;GO:0046459;GO:0006104;GO:0032789;GO:0000038;	  C:peroxisome;	  F:acyl-CoA hydrolase activity; F:carboxylic ester hydrolase activity; F:glutaryl-CoA hydrolase activity; F:succinyl-CoA hydrolase activity;	  P:acyl-CoA metabolic process; P:dicarboxylic acid catabolic process; P:dicarboxylic acid metabolic process; P:fatty acid metabolic process; P:long-chain fatty acid metabolic process; P:saturated monocarboxylic acid metabolic process; P:short-chain fatty acid metabolic process; P:succinyl-CoA metabolic process; P:unsaturated monocarboxylic acid metabolic process; P:very long-chain fatty acid metabolic process;
XM_040173973.1	chrIV	32779885	32779885	chrIV	32772105	32775753	+	XM_040173973.1	path1	Q95KK4	Single-stranded DNA-binding protein, mitochondrial		 PF00436;	 GO:0042645;GO:0003682;GO:0003697;GO:0006260;	  C:mitochondrial nucleoid;	  F:chromatin binding; F:single-stranded DNA binding;	  P:DNA replication;
XM_040173974.1	chrIV	32779885	32779885	chrIV	32776433	32793433	+	XM_040173974.1	path1	A1L224	Cyclic AMP-responsive element-binding protein 3-like protein 2		 PF00170;	 GO:0005783;GO:0005789;GO:0016021;GO:0005634;GO:0035497;GO:0000981;GO:0000976;GO:0051216;GO:0002062;GO:0030968;GO:0045944;GO:0060628;GO:0003330;GO:0006357;GO:0034976;	  C:endoplasmic reticulum; C:endoplasmic reticulum membrane; C:integral component of membrane; C:nucleus;	  F:cAMP response element binding; F:DNA-binding transcription factor activity, RNA polymerase II-specific; F:transcription regulatory region sequence-specific DNA binding;	  P:cartilage development; P:chondrocyte differentiation; P:endoplasmic reticulum unfolded protein response; P:positive regulation of transcription by RNA polymerase II; P:regulation of ER to Golgi vesicle-mediated transport; P:regulation of extracellular matrix constituent secretion; P:regulation of transcription by RNA polymerase II; P:response to endoplasmic reticulum stress;
XM_040187614.1	chrIX	871871	871871	chrIX	855692	903860	+	XM_040187614.1	path1	Q9R1L5 Q7TQG9 Q80TN0	Microtubule-associated serine/threonine-protein kinase 1	Syntrophin-associated serine/threonine-protein kinase;	 PF08926;PF17820;PF00069;	 GO:0030424;GO:0005737;GO:0005856;GO:0030425;GO:0016020;GO:0043005;GO:0043025;GO:0005886;GO:0005524;GO:0000287;GO:0008017;GO:0106310;GO:0004674;GO:0106311;GO:0007420;GO:0007010;GO:0035556;GO:0018105;GO:0006468;	  C:axon; C:cytoplasm; C:cytoskeleton; C:dendrite; C:membrane; C:neuron projection; C:neuronal cell body; C:plasma membrane;	  F:ATP binding; F:magnesium ion binding; F:microtubule binding; F:protein serine kinase activity; F:protein serine/threonine kinase activity; F:protein threonine kinase activity;	  P:brain development; P:cytoskeleton organization; P:intracellular signal transduction; P:peptidyl-serine phosphorylation; P:protein phosphorylation;
XM_040187619.1	chrIX	908061	908061	chrIX	905367	912739	+	XM_040187619.1	path1	Q684M2	Cysteine protease ATG4D	Autophagin-4;Autophagy-related protein 4 homolog D;	 PF03416;	 GO:0005759;GO:0008234;GO:0006915;GO:0006914;GO:0015031;	  C:mitochondrial matrix;	  F:cysteine-type peptidase activity;	  P:apoptotic process; P:autophagy; P:protein transport;
XM_040187622.1	chrIX	911634	911634	chrIX	913920	928611	+	XM_040187622.1	path1	P51532 B1A8Z4 B1A8Z5 B1A8Z6 B1A8Z7 E9PBR8 O95052 Q9HBD3	Transcription activator BRG1	ATP-dependent helicase SMARCA4;BRG1-associated factor 190A;Mitotic growth and transcription activator;Protein BRG-1;Protein brahma homolog 1;SNF2-beta;SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4;	 PF07533;PF00439;PF00271;PF07529;PF08880;PF14619;PF00176;	 GO:0000785;GO:0005615;GO:0016020;GO:0071565;GO:0071564;GO:0005730;GO:0005654;GO:0005634;GO:0032991;GO:0016514;GO:0050681;GO:0005524;GO:0008094;GO:0003677;GO:0070182;GO:0004386;GO:0070577;GO:0070615;GO:0002039;GO:0047485;GO:0003723;GO:0030957;GO:0003713;GO:0003714;GO:0008134;GO:0043044;GO:1904837;GO:0006325;GO:0006338;GO:0038111;GO:0060766;GO:0030308;GO:0000122;GO:0045892;GO:0007399;GO:0003407;GO:0006337;GO:0043923;GO:0051091;GO:1902661;GO:1902895;GO:0045944;GO:1901838;GO:0045893;GO:0030177;GO:0006357;GO:0001188;	  C:chromatin; C:extracellular space; C:membrane; C:nBAF complex; C:npBAF complex; C:nucleolus; C:nucleoplasm; C:nucleus; C:protein-containing complex; C:SWI/SNF complex;	  F:androgen receptor binding; F:ATP binding; F:ATPase activity, acting on DNA; F:DNA binding; F:DNA polymerase binding; F:helicase activity; F:lysine-acetylated histone binding; F:nucleosome-dependent ATPase activity; F:p53 binding; F:protein N-terminus binding; F:RNA binding; F:Tat protein binding; F:transcription coactivator activity; F:transcription corepressor activity; F:transcription factor binding;	  P:ATP-dependent chromatin remodeling; P:beta-catenin-TCF complex assembly; P:chromatin organization; P:chromatin remodeling; P:interleukin-7-mediated signaling pathway; P:negative regulation of androgen receptor signaling pathway; P:negative regulation of cell growth; P:negative regulation of transcription by RNA polymerase II; P:negative regulation of transcription, DNA-templated; P:nervous system development; P:neural retina development; P:nucleosome disassembly; P:positive regulation by host of viral transcription; P:positive regulation of DNA-binding transcription factor activity; P:positive regulation of glucose mediated signaling pathway; P:positive regulation of pri-miRNA transcription by RNA polymerase II; P:positive regulation of transcription by RNA polymerase II; P:positive regulation of transcription of nucleolar large rRNA by RNA polymerase I; P:positive regulation of transcription, DNA-templated; P:positive regulation of Wnt signaling pathway; P:regulation of transcription by RNA polymerase II; P:RNA polymerase I preinitiation complex assembly;
XM_040186993.1	chrIX	996420	996420	chrIX	989250	991503	-	XM_040186993.1	path1	A0A087WSX0	Immunoglobulin lambda variable 5-45 {ECO:0000303|PubMed:11872955, ECO:0000303|Ref.3}		 PF07686;	 GO:0005615;GO:0019814;GO:0005886;GO:0002250;GO:0006955;	  C:extracellular space; C:immunoglobulin complex; C:plasma membrane;	 	  P:adaptive immune response; P:immune response;
XM_040187286.1	chrIX	1459563	1459563	chrIX	1440076	1450417	+	XM_040187286.1	path1	Q641Z2 Q8K3Y9	Tyrosine-protein phosphatase non-receptor type 9		 PF00650;PF00102;	 GO:0005737;GO:0044306;GO:0004725;GO:0010977;GO:0035335;GO:1903078;GO:0006470;	  C:cytoplasm; C:neuron projection terminus;	  F:protein tyrosine phosphatase activity;	  P:negative regulation of neuron projection development; P:peptidyl-tyrosine dephosphorylation; P:positive regulation of protein localization to plasma membrane; P:protein dephosphorylation;
XR_005713135.1	chrIX	1459563	1459563	chrIX	1449303	1454408	-	XR_005713135.1	path1	Q3UTY6 Q8BLE5	Thrombospondin type-1 domain-containing protein 4	A disintegrin and metalloproteinase with thrombospondin motifs-like protein 6;ADAMTS-like protein 4;	 PF05986;PF08686;PF00090;	 GO:0031012;GO:0005576;GO:0001527;GO:0004222;GO:0048251;GO:0030198;	  C:extracellular matrix; C:extracellular region; C:microfibril;	  F:metalloendopeptidase activity;	  P:elastic fiber assembly; P:extracellular matrix organization;
XR_005713136.1	chrIX	1459563	1459563	chrIX	1454449	1455909	-	XR_005713136.1	path1	Q6ZMP0 B2RTY3 B4DR13 Q6MZI3 Q6UXZ8 Q9H8E4	Thrombospondin type-1 domain-containing protein 4	A disintegrin and metalloproteinase with thrombospondin motifs-like protein 6;	 PF05986;PF08686;PF00090;	 GO:0062023;GO:0070062;GO:0031012;GO:0001527;GO:0004222;GO:0048251;GO:0030198;	  C:collagen-containing extracellular matrix; C:extracellular exosome; C:extracellular matrix; C:microfibril;	  F:metalloendopeptidase activity;	  P:elastic fiber assembly; P:extracellular matrix organization;
XM_040187292.1	chrIX	1459563	1459563	chrIX	1458864	1465303	+	XM_040187292.1	path1	F1QGZ6 Q7ZU72 Q7ZZN5	Maternal embryonic leucine zipper kinase	Protein kinase PK38;	 PF02149;PF00069;	 GO:0005938;GO:0005737;GO:0005634;GO:0005886;GO:0005524;GO:0005509;GO:0008289;GO:0004715;GO:0106310;GO:0004674;GO:0106311;GO:0006915;GO:0007049;GO:0008283;GO:0048821;GO:0030097;GO:0035556;GO:0061351;GO:0043065;GO:0046777;GO:0006468;GO:0008016;	  C:cell cortex; C:cytoplasm; C:nucleus; C:plasma membrane;	  F:ATP binding; F:calcium ion binding; F:lipid binding; F:non-membrane spanning protein tyrosine kinase activity; F:protein serine kinase activity; F:protein serine/threonine kinase activity; F:protein threonine kinase activity;	  P:apoptotic process; P:cell cycle; P:cell population proliferation; P:erythrocyte development; P:hemopoiesis; P:intracellular signal transduction; P:neural precursor cell proliferation; P:positive regulation of apoptotic process; P:protein autophosphorylation; P:protein phosphorylation; P:regulation of heart contraction;
XM_040187344.1	chrIX	1461270	1461270	chrIX	1479282	1517477	-	XM_040187344.1	path1	Q9YH95	Paired box protein Pax-5		 PF00292;PF12403;	 GO:0005634;GO:0003677;GO:0003700;GO:0007275;GO:0006355;	  C:nucleus;	  F:DNA binding; F:DNA-binding transcription factor activity;	  P:multicellular organism development; P:regulation of transcription, DNA-templated;
XM_040187270.1	chrIX	1627357	1627357	chrIX	1570270	1606569	+	XM_040187270.1	path1	Q60949 E9QLW9 Q80TJ9 Q923F8	TBC1 domain family member 1		 PF11830;PF00640;PF00566;	 GO:0005829;GO:0005634;GO:0005096;GO:0090630;GO:0006886;GO:0032880;	  C:cytosol; C:nucleus;	  F:GTPase activator activity;	  P:activation of GTPase activity; P:intracellular protein transport; P:regulation of protein localization;
XM_040187322.1	chrIX	1627357	1627357	chrIX	1619593	1630573	+	XM_040187322.1	path1	P57682 Q6PIR1 Q86TN0 Q9P2X6	Krueppel-like factor 3	Basic krueppel-like factor;CACCC-box-binding protein BKLF;TEF-2;	 PF00096;	 GO:0000785;GO:0005654;GO:0003700;GO:0000981;GO:0046872;GO:0000978;GO:1990837;GO:1901653;GO:0007275;GO:0000122;GO:0006357;	  C:chromatin; C:nucleoplasm;	  F:DNA-binding transcription factor activity; F:DNA-binding transcription factor activity, RNA polymerase II-specific; F:metal ion binding; F:RNA polymerase II cis-regulatory region sequence-specific DNA binding; F:sequence-specific double-stranded DNA binding;	  P:cellular response to peptide; P:multicellular organism development; P:negative regulation of transcription by RNA polymerase II; P:regulation of transcription by RNA polymerase II;
XM_040175855.1	chrV	5684473	5684473	chrV	5675251	5706933	-	XM_040175855.1	path1	Q9QXY2 Q9QXY3	SRC kinase signaling inhibitor 1 {ECO:0000305}	SNAP-25-interacting protein;p130Cas-associated protein;p140Cap {ECO:0000303|PubMed:18662323};	 PF03915;	 GO:0015629;GO:0030424;GO:0005737;GO:0030425;GO:0030175;GO:0030027;GO:0043005;GO:0043025;GO:0014069;GO:0098793;GO:0045202;GO:0030234;GO:0019904;GO:0019901;GO:0006887;GO:0007162;GO:0050709;GO:0061099;GO:0061098;GO:0030334;GO:0061001;GO:0034446;	  C:actin cytoskeleton; C:axon; C:cytoplasm; C:dendrite; C:filopodium; C:lamellipodium; C:neuron projection; C:neuronal cell body; C:postsynaptic density; C:presynapse; C:synapse;	  F:enzyme regulator activity; F:protein domain specific binding; F:protein kinase binding;	  P:exocytosis; P:negative regulation of cell adhesion; P:negative regulation of protein secretion; P:negative regulation of protein tyrosine kinase activity; P:positive regulation of protein tyrosine kinase activity; P:regulation of cell migration; P:regulation of dendritic spine morphogenesis; P:substrate adhesion-dependent cell spreading;
XM_040177901.1	chrVI	8469593	8469593	chrVI	8471721	8476180	+	XM_040177901.1	path1	Q8VEH8 Q3UZF3 Q8BVN6	Endoplasmic reticulum lectin 1	ER lectin;	 PF07915;	 GO:0005788;GO:0051082;GO:1904153;GO:0030433;	  C:endoplasmic reticulum lumen;	  F:unfolded protein binding;	  P:negative regulation of retrograde protein transport, ER to cytosol; P:ubiquitin-dependent ERAD pathway;
XM_040178142.1	chrVI	8573377	8573377	chrVI	8570225	8574990	+	XM_040178142.1	path1	Q5E9R2 Q5EA78	1-acyl-sn-glycerol-3-phosphate acyltransferase delta	1-acylglycerol-3-phosphate O-acyltransferase 4;Lysophosphatidic acid acyltransferase delta;	 PF16076;PF01553;	 GO:0012505;GO:0005783;GO:0005789;GO:0016021;GO:0005741;GO:0003841;GO:0016746;GO:0016024;	  C:endomembrane system; C:endoplasmic reticulum; C:endoplasmic reticulum membrane; C:integral component of membrane; C:mitochondrial outer membrane;	  F:1-acylglycerol-3-phosphate O-acyltransferase activity; F:transferase activity, transferring acyl groups;	  P:CDP-diacylglycerol biosynthetic process;
XM_040178137.1	chrVI	8573377	8573377	chrVI	8576382	8593045	-	XM_040178137.1	path1	Q9Y6R4 A6H8W0 B7ZLD3 B9EG75 Q5VTT8 Q5VTT9 Q92612 Q9H408	Mitogen-activated protein kinase kinase kinase 4	MAP three kinase 1;MAPK/ERK kinase kinase 4;	 PF00069;	 GO:0005737;GO:0048471;GO:0005524;GO:0004709;GO:0046872;GO:0106310;GO:0106311;GO:0000186;GO:0035556;GO:0043507;GO:1900745;GO:0051973;GO:1904355;GO:0032212;GO:0010225;	  C:cytoplasm; C:perinuclear region of cytoplasm;	  F:ATP binding; F:MAP kinase kinase kinase activity; F:metal ion binding; F:protein serine kinase activity; F:protein threonine kinase activity;	  P:activation of MAPKK activity; P:intracellular signal transduction; P:positive regulation of JUN kinase activity; P:positive regulation of p38MAPK cascade; P:positive regulation of telomerase activity; P:positive regulation of telomere capping; P:positive regulation of telomere maintenance via telomerase; P:response to UV-C;
XM_040178626.1	chrVI	16228670	16228670	chrVI	16183136	16400991	-	XM_040178626.1	path1	O35181	Pro-neuregulin-3, membrane-bound isoform		 	 GO:0005615;GO:0098978;GO:0016021;GO:0005886;GO:0045499;GO:0008083;GO:0005102;GO:0048513;GO:0021842;GO:0035556;GO:0030879;GO:0060596;GO:0050804;GO:2001223;GO:0007389;	  C:extracellular space; C:glutamatergic synapse; C:integral component of membrane; C:plasma membrane;	  F:chemorepellent activity; F:growth factor activity; F:signaling receptor binding;	  P:animal organ development; P:chemorepulsion involved in interneuron migration from the subpallium to the cortex; P:intracellular signal transduction; P:mammary gland development; P:mammary placode formation; P:modulation of chemical synaptic transmission; P:negative regulation of neuron migration; P:pattern specification process;
XM_040179224.1	chrVI	16462504	16462504	chrVI	16472723	16474317	+	XM_040179224.1	path1	O93209	Pro-Pol polyprotein	Pr125Pol;	 PF17921;PF00075;PF00665;PF00078;PF18103;PF03539;	 GO:0030430;GO:0042025;GO:0019012;GO:0004190;GO:0003887;GO:0046872;GO:0003723;GO:0003964;GO:0004523;GO:0015074;GO:0006310;GO:0075713;GO:0046718;GO:0044826;GO:0075732;	  C:host cell cytoplasm; C:host cell nucleus; C:virion;	  F:aspartic-type endopeptidase activity; F:DNA-directed DNA polymerase activity; F:metal ion binding; F:RNA binding; F:RNA-directed DNA polymerase activity; F:RNA-DNA hybrid ribonuclease activity;	  P:DNA integration; P:DNA recombination; P:establishment of integrated proviral latency; P:viral entry into host cell; P:viral genome integration into host DNA; P:viral penetration into host nucleus;
XM_040178868.1	chrVI	16553484	16553484	chrVI	16565798	16621541	+	XM_040178868.1	path1	O13156	GDNF family receptor alpha-1	TGF-beta-related neurotrophic factor receptor 1;	 PF02351;	 GO:0031225;GO:0009897;GO:0043235;GO:0038023;GO:0007399;	  C:anchored component of membrane; C:external side of plasma membrane; C:receptor complex;	  F:signaling receptor activity;	  P:nervous system development;
XM_040168904.1	chrVI	16578969	16578969	chrVI	16573653	16622284	+	XM_040168904.1	path1	P56945 B3KWD7 B4DEV4 B4DGB5 B4DIW5 B7Z7X7 E9PCL5 E9PCV2 F5GXA2 F5GXV6 F5H7Z0 F8WA69 Q6QEF7	Breast cancer anti-estrogen resistance protein 1	CRK-associated substrate;Cas scaffolding protein family member 1;p130cas;	 PF12026;PF08824;PF00018;	 GO:0015629;GO:0030424;GO:0005737;GO:0005829;GO:0005925;GO:0030027;GO:0016020;GO:0001726;GO:0019901;GO:0017124;GO:0007015;GO:0090527;GO:0050851;GO:0050853;GO:0007155;GO:0060326;GO:0051301;GO:0016477;GO:0035729;GO:0086100;GO:0007173;GO:0007186;GO:0048012;GO:0008286;GO:0007229;GO:0048011;GO:0048008;GO:0030335;GO:0010595;GO:0042981;GO:0001558;GO:0050852;GO:0007169;GO:0048010;	  C:actin cytoskeleton; C:axon; C:cytoplasm; C:cytosol; C:focal adhesion; C:lamellipodium; C:membrane; C:ruffle;	  F:protein kinase binding; F:SH3 domain binding;	  P:actin filament organization; P:actin filament reorganization; P:antigen receptor-mediated signaling pathway; P:B cell receptor signaling pathway; P:cell adhesion; P:cell chemotaxis; P:cell division; P:cell migration; P:cellular response to hepatocyte growth factor stimulus; P:endothelin receptor signaling pathway; P:epidermal growth factor receptor signaling pathway; P:G protein-coupled receptor signaling pathway; P:hepatocyte growth factor receptor signaling pathway; P:insulin receptor signaling pathway; P:integrin-mediated signaling pathway; P:neurotrophin TRK receptor signaling pathway; P:platelet-derived growth factor receptor signaling pathway; P:positive regulation of cell migration; P:positive regulation of endothelial cell migration; P:regulation of apoptotic process; P:regulation of cell growth; P:T cell receptor signaling pathway; P:transmembrane receptor protein tyrosine kinase signaling pathway; P:vascular endothelial growth factor receptor signaling pathway;
XM_040179009.1	chrVI	16612657	16612657	chrVI	16623993	16746976	-	XM_040179009.1	path1	Q6A051 Q3UHB0 Q68HV2 Q80VI3 Q8BKS4 Q8K0P5	Attractin-like protein 1		 PF00431;PF07974;PF00053;PF00059;PF01437;	 GO:0005604;GO:0016021;GO:0005886;GO:0030246;GO:0009887;GO:0016477;GO:0007186;GO:0034446;GO:0009888;	  C:basement membrane; C:integral component of membrane; C:plasma membrane;	  F:carbohydrate binding;	  P:animal organ morphogenesis; P:cell migration; P:G protein-coupled receptor signaling pathway; P:substrate adhesion-dependent cell spreading; P:tissue development;
XM_040185242.1	chrVIII	11390203	11390203	chrVIII	11317270	11506768	+	XM_040185242.1	path1	Q13332 O75255 O75870 Q15718 Q16341 Q2M3R7	Receptor-type tyrosine-protein phosphatase S	Receptor-type tyrosine-protein phosphatase sigma;	 PF00041;PF07679;PF00102;	 GO:0030424;GO:0005829;GO:0070062;GO:0098978;GO:0030426;GO:0005887;GO:0099061;GO:0099056;GO:0030285;GO:0043204;GO:0005886;GO:0098685;GO:0035374;GO:0043395;GO:0008201;GO:0004721;GO:0004725;GO:0021549;GO:0021987;GO:0022038;GO:0090557;GO:0021766;GO:0050804;GO:0030517;GO:0048681;GO:0048671;GO:0061000;GO:0032687;GO:0032688;GO:0010977;GO:0034164;GO:0035335;GO:0006470;GO:0099151;GO:0021510;GO:0099560;	  C:axon; C:cytosol; C:extracellular exosome; C:glutamatergic synapse; C:growth cone; C:integral component of plasma membrane; C:integral component of postsynaptic density membrane; C:integral component of presynaptic membrane; C:integral component of synaptic vesicle membrane; C:perikaryon; C:plasma membrane; C:Schaffer collateral - CA1 synapse;	  F:chondroitin sulfate binding; F:heparan sulfate proteoglycan binding; F:heparin binding; F:phosphoprotein phosphatase activity; F:protein tyrosine phosphatase activity;	  P:cerebellum development; P:cerebral cortex development; P:corpus callosum development; P:establishment of endothelial intestinal barrier; P:hippocampus development; P:modulation of chemical synaptic transmission; P:negative regulation of axon extension; P:negative regulation of axon regeneration; P:negative regulation of collateral sprouting; P:negative regulation of dendritic spine development; P:negative regulation of interferon-alpha production; P:negative regulation of interferon-beta production; P:negative regulation of neuron projection development; P:negative regulation of toll-like receptor 9 signaling pathway; P:peptidyl-tyrosine dephosphorylation; P:protein dephosphorylation; P:regulation of postsynaptic density assembly; P:spinal cord development; P:synaptic membrane adhesion;
XM_040184116.1	chrVIII	11537054	11537054	chrVIII	11517332	11526797	+	XM_040184116.1	path1	Q95125 Q95124	Thromboxane A2 receptor	Prostanoid TP receptor;	 PF00001;	 GO:0016021;GO:0016607;GO:0005886;GO:0004961;GO:0007189;GO:0006954;GO:0090051;GO:0045777;GO:0007204;GO:0045987;GO:0045907;GO:0032496;GO:0019932;	  C:integral component of membrane; C:nuclear speck; C:plasma membrane;	  F:thromboxane A2 receptor activity;	  P:adenylate cyclase-activating G protein-coupled receptor signaling pathway; P:inflammatory response; P:negative regulation of cell migration involved in sprouting angiogenesis; P:positive regulation of blood pressure; P:positive regulation of cytosolic calcium ion concentration; P:positive regulation of smooth muscle contraction; P:positive regulation of vasoconstriction; P:response to lipopolysaccharide; P:second-messenger-mediated signaling;
XM_040184947.1	chrVIII	11657660	11657660	chrVIII	11625003	11693173	+	XM_040184947.1	path1	Q7Z7M1 Q86SL4 Q8NH12	Adhesion G-protein coupled receptor D2 {ECO:0000303|PubMed:25713288}	G-protein coupled receptor 144;G-protein coupled receptor PGR24;	 PF00002;PF01825;PF00354;	 GO:0016021;GO:0005887;GO:0004930;GO:0007189;GO:0007166;GO:0007186;	  C:integral component of membrane; C:integral component of plasma membrane;	  F:G protein-coupled receptor activity;	  P:adenylate cyclase-activating G protein-coupled receptor signaling pathway; P:cell surface receptor signaling pathway; P:G protein-coupled receptor signaling pathway;
XM_040184878.1	chrVIII	12565925	12565925	chrVIII	12557225	12564156	+	XM_040184878.1	path1	Q9EPC6 Q9JHU7	Profilin-2	Profilin II;	 PF00235;	 GO:0005737;GO:0005856;GO:0098978;GO:0098794;GO:0098793;GO:0098685;GO:0043195;GO:0003779;GO:0003785;GO:0016887;GO:0005546;GO:0030036;GO:0098885;GO:0030837;GO:0010633;GO:1900028;GO:0032233;GO:0030838;GO:0032781;GO:0033138;GO:0051496;GO:0050821;GO:0030833;GO:2000300;	  C:cytoplasm; C:cytoskeleton; C:glutamatergic synapse; C:postsynapse; C:presynapse; C:Schaffer collateral - CA1 synapse; C:terminal bouton;	  F:actin binding; F:actin monomer binding; F:ATPase activity; F:phosphatidylinositol-4,5-bisphosphate binding;	  P:actin cytoskeleton organization; P:modification of postsynaptic actin cytoskeleton; P:negative regulation of actin filament polymerization; P:negative regulation of epithelial cell migration; P:negative regulation of ruffle assembly; P:positive regulation of actin filament bundle assembly; P:positive regulation of actin filament polymerization; P:positive regulation of ATPase activity; P:positive regulation of peptidyl-serine phosphorylation; P:positive regulation of stress fiber assembly; P:protein stabilization; P:regulation of actin filament polymerization; P:regulation of synaptic vesicle exocytosis;
XM_040184875.1	chrVIII	12565925	12565925	chrVIII	12564024	12571960	-	XM_040184875.1	path1	Q90972 Q533M4	E3 ubiquitin-protein ligase RNF13	C-RZF;RING finger protein 13;RING-type E3 ubiquitin transferase RNF13 {ECO:0000305};	 PF02225;PF13639;	 GO:0005829;GO:0005783;GO:0005789;GO:0016021;GO:0031902;GO:0005765;GO:0005654;GO:0008432;GO:0046872;GO:0061630;GO:0004842;GO:0070304;GO:0051865;GO:0006511;	  C:cytosol; C:endoplasmic reticulum; C:endoplasmic reticulum membrane; C:integral component of membrane; C:late endosome membrane; C:lysosomal membrane; C:nucleoplasm;	  F:JUN kinase binding; F:metal ion binding; F:ubiquitin protein ligase activity; F:ubiquitin-protein transferase activity;	  P:positive regulation of stress-activated protein kinase signaling cascade; P:protein autoubiquitination; P:ubiquitin-dependent protein catabolic process;
XM_040185057.1	chrVIII	12720737	12720737	chrVIII	12726376	12728139	-	XM_040185057.1	path1	Q8AVU4	Transcription factor HES-1-B	Hairy and enhancer of split 1-B;	 PF07527;PF00010;	 GO:0005634;GO:0043425;GO:0003677;GO:0046982;GO:0007275;GO:0048635;GO:0000122;GO:0045892;GO:0007219;	  C:nucleus;	  F:bHLH transcription factor binding; F:DNA binding; F:protein heterodimerization activity;	  P:multicellular organism development; P:negative regulation of muscle organ development; P:negative regulation of transcription by RNA polymerase II; P:negative regulation of transcription, DNA-templated; P:Notch signaling pathway;
XM_040184261.1	chrVIII	13129255	13129255	chrVIII	13094564	13207665	-	XM_040184261.1	path1	Q7Z3B1 Q5VT21 Q6UY06 Q8N440 Q8NAQ3	Neuronal growth regulator 1	IgLON family member 4;	 PF07679;	 GO:0031225;GO:0005576;GO:0005886;GO:0098609;GO:0007631;GO:0007626;GO:0010976;	  C:anchored component of membrane; C:extracellular region; C:plasma membrane;	 	  P:cell-cell adhesion; P:feeding behavior; P:locomotory behavior; P:positive regulation of neuron projection development;
XM_040187855.1	chrX	16305683	16305683	chrX	16305113	16314034	-	XM_040187855.1	path1	P62760 D6W515 P28677 P29103 P42323 Q9UM20	Visinin-like protein 1	Hippocalcin-like protein 3;	 PF00036;PF13499;	 GO:0005829;GO:0016020;GO:0005509;GO:0046676;GO:0045921;GO:0035774;	  C:cytosol; C:membrane;	  F:calcium ion binding;	  P:negative regulation of insulin secretion; P:positive regulation of exocytosis; P:positive regulation of insulin secretion involved in cellular response to glucose stimulus;
XM_040190861.1	chrXI	13937700	13937700	chrXI	13917074	13938176	-	XM_040190861.1	path1	P24507	Synaptotagmin-C	Synaptic vesicle protein O-p65-C;	 PF00168;	 GO:0016021;GO:0030672;GO:0046872;GO:0017156;	  C:integral component of membrane; C:synaptic vesicle membrane;	  F:metal ion binding;	  P:calcium-ion regulated exocytosis;
